-5.936929583549499512e-01,4.274058640003204346e-01,1.817913949489593506e-01
-5.078728199005126953e-01,4.314946830272674561e-01,1.629679501056671143e-01
-4.223574399948120117e-01,4.353213310241699219e-01,1.441875249147415161e-01
-6.000409126281738281e-01,5.137549042701721191e-01,1.637941151857376099e-01
-5.149783492088317871e-01,5.167440176010131836e-01,1.409769505262374878e-01
-4.296418130397796631e-01,5.189369320869445801e-01,1.183978691697120667e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.208640098571777344e-01,6.013796329498291016e-01,1.187818497419357300e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.091579794883728027e-01,1.745251119136810303e-01,1.023734956979751587e-01
-5.217334032058715820e-01,1.765767186880111694e-01,9.497381746768951416e-02
-4.346047937870025635e-01,1.782175004482269287e-01,8.726534247398376465e-02
-6.118059158325195312e-01,2.606940269470214844e-01,8.339468389749526978e-02
-5.253570675849914551e-01,2.616617977619171143e-01,7.232791930437088013e-02
-4.383723139762878418e-01,2.619805932044982910e-01,6.106427684426307678e-02
-6.136850118637084961e-01,3.470107018947601318e-01,6.425914168357849121e-02
-5.273529887199401855e-01,3.464597463607788086e-01,4.953308403491973877e-02
-4.410947263240814209e-01,3.456701040267944336e-01,3.492876514792442322e-02
-6.169428229331970215e-01,-7.900154590606689453e-02,2.230785414576530457e-02
-5.295342206954956055e-01,-7.891219854354858398e-02,2.623803727328777313e-02
-4.423726201057434082e-01,-7.926623523235321045e-02,3.014691174030303955e-02
-6.156728863716125488e-01,7.479935418814420700e-03,3.022500080987811089e-03
-5.287076830863952637e-01,6.280700210481882095e-03,3.323212964460253716e-03
-4.414828121662139893e-01,4.547216463834047318e-03,3.625845070928335190e-03
-6.141631007194519043e-01,9.404059499502182007e-02,-1.634190045297145844e-02
-5.271455049514770508e-01,9.136465191841125488e-02,-1.962225697934627533e-02
-4.400707781314849854e-01,8.837097883224487305e-02,-2.277815528213977814e-02
-6.180322766304016113e-01,-3.327222168445587158e-01,-5.823713541030883789e-02
-5.311824083328247070e-01,-3.350592851638793945e-01,-4.298066347837448120e-02
-4.451947212219238281e-01,-3.372420668601989746e-01,-2.775407582521438599e-02
-6.134673357009887695e-01,-2.462628632783889771e-01,-7.728204876184463501e-02
-5.265892744064331055e-01,-2.499044239521026611e-01,-6.553453207015991211e-02
-4.397828280925750732e-01,-2.533460259437561035e-01,-5.399466305971145630e-02
-6.079063415527343750e-01,-1.597458124160766602e-01,-9.598599374294281006e-02
-5.208242535591125488e-01,-1.646697223186492920e-01,-8.797235786914825439e-02
-4.338023662567138672e-01,-1.696029752492904663e-01,-7.996854931116104126e-02
-6.116821169853210449e-01,-5.860665440559387207e-01,-1.392271965742111206e-01
-5.276823639869689941e-01,-5.915163755416870117e-01,-1.127255558967590332e-01
-4.428018331527709961e-01,-5.946894884109497070e-01,-8.592642098665237427e-02
-6.035923361778259277e-01,-4.998378753662109375e-01,-1.573820859193801880e-01
-5.183687210083007812e-01,-5.060683488845825195e-01,-1.343958526849746704e-01
-4.333884418010711670e-01,-5.113400220870971680e-01,-1.114579886198043823e-01
-5.946589112281799316e-01,-4.134926497936248779e-01,-1.748842597007751465e-01
-5.088794827461242676e-01,-4.206049740314483643e-01,-1.558517813682556152e-01
-4.231108129024505615e-01,-4.272200763225555420e-01,-1.362968385219573975e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.568870782852172852e-01,4.380153715610504150e-01,8.379001170396804810e-02
-1.708607822656631470e-01,4.388735592365264893e-01,6.462958455085754395e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.597481608390808105e-01,5.244373083114624023e-01,7.261206209659576416e-02
-1.746601462364196777e-01,5.246928930282592773e-01,4.977637901902198792e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.623545825481414795e-01,6.114648580551147461e-01,6.124859303236007690e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.511609137058258057e-01,1.781343817710876465e-01,5.697272345423698425e-02
-2.637670636177062988e-01,1.784372627735137939e-01,4.949551820755004883e-02
-1.769614666700363159e-01,1.785975694656372070e-01,4.191336035728454590e-02
-3.512447774410247803e-01,2.652134597301483154e-01,4.926182702183723450e-02
-2.650487720966339111e-01,2.649057805538177490e-01,3.808064386248588562e-02
-1.782907694578170776e-01,2.642868459224700928e-01,2.682938426733016968e-02
-3.516717851161956787e-01,3.520263135433197021e-01,4.155016690492630005e-02
-2.654353380203247070e-01,3.512704372406005859e-01,2.654614485800266266e-02
-1.795051991939544678e-01,3.498719632625579834e-01,1.155886426568031311e-02
-3.551237881183624268e-01,-8.116269111633300781e-02,1.091673597693443298e-02
-2.679944634437561035e-01,-8.187456429004669189e-02,1.484467834234237671e-02
-1.808845996856689453e-01,-8.265588432550430298e-02,1.870463788509368896e-02
-3.540495932102203369e-01,6.256687920540571213e-03,3.164236433804035187e-03
-2.667609751224517822e-01,4.684851039201021194e-03,3.310789354145526886e-03
-1.797216832637786865e-01,3.159190760925412178e-03,3.486989764496684074e-03
-3.528886735439300537e-01,9.371675550937652588e-02,-4.522093571722507477e-03
-2.655285894870758057e-01,9.147940576076507568e-02,-8.147967979311943054e-03
-1.785565316677093506e-01,8.917234838008880615e-02,-1.176557317376136780e-02
-3.555538654327392578e-01,-3.404942750930786133e-01,-3.532891348004341125e-02
-2.694646418094635010e-01,-3.422114253044128418e-01,-1.994745805859565735e-02
-1.833090484142303467e-01,-3.436624705791473389e-01,-4.565308336168527603e-03
-3.527734875679016113e-01,-2.528735697269439697e-01,-4.271259158849716187e-02
-2.662655711174011230e-01,-2.556603848934173584e-01,-3.119234368205070496e-02
-1.795450299978256226e-01,-2.577373683452606201e-01,-1.958622038364410400e-02
-3.494377434253692627e-01,-1.657523959875106812e-01,-5.018465220928192139e-02
-2.627735733985900879e-01,-1.691102385520935059e-01,-4.229252040386199951e-02
-1.758673191070556641e-01,-1.721198856830596924e-01,-3.443468734622001648e-02
-3.523622751235961914e-01,-5.996895432472229004e-01,-8.185458183288574219e-02
-2.679675221443176270e-01,-6.028728485107421875e-01,-5.528240278363227844e-02
-1.847277730703353882e-01,-6.053810715675354004e-01,-2.868256904184818268e-02
-3.477996885776519775e-01,-5.124696493148803711e-01,-8.878795802593231201e-02
-2.628793418407440186e-01,-5.160548090934753418e-01,-6.590256839990615845e-02
-1.780263483524322510e-01,-5.187935233116149902e-01,-4.284752905368804932e-02
-3.430376350879669189e-01,-4.252216517925262451e-01,-9.572274237871170044e-02
-2.570903897285461426e-01,-4.292365014553070068e-01,-7.633280009031295776e-02
-1.720293313264846802e-01,-4.329419434070587158e-01,-5.711294710636138916e-02
-9.141580760478973389e-02,4.405119419097900391e-01,2.352207340300083160e-02
-5.876501090824604034e-03,4.394752085208892822e-01,4.479471594095230103e-03
8.007071167230606079e-02,4.376743435859680176e-01,-1.455891225486993790e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.272949416190385818e-03,5.260348320007324219e-01,4.118844866752624512e-03
8.058894425630569458e-02,5.248571038246154785e-01,-1.866798661649227142e-02
-8.754516392946243286e-02,6.142010688781738281e-01,3.044787421822547913e-02
-2.755101770162582397e-03,6.135354042053222656e-01,3.711686469614505768e-03
8.203751593828201294e-02,6.114861965179443359e-01,-2.267358452081680298e-02
-9.273709356784820557e-02,1.795875281095504761e-01,1.143317297101020813e-02
-5.775766912847757339e-03,1.783549636602401733e-01,3.798506455495953560e-03
8.090037107467651367e-02,1.766217201948165894e-01,-3.726983210071921349e-03
-9.168940037488937378e-02,2.666051685810089111e-01,1.508817449212074280e-02
-5.114426836371421814e-03,2.652194499969482422e-01,3.649447113275527954e-03
8.148356527090072632e-02,2.635312676429748535e-01,-7.838268764317035675e-03
