-1.611178946151395341e-02,-9.998644059024294206e-01,-3.402947212332596300e-03,1.028408290484178922e+00
-9.998662175393503437e-01,1.610203029219450799e-02,2.876046595981974000e-03,5.584385788820910301e-01
-2.820862261943502848e-03,3.448830214917033773e-03,-9.999900741038623142e-01,5.183074553535939495e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
